id_ville;ville;code_postal
7531;Seigny;21150
7532;Selongey;21260
7533;Semarey;21320
7534;Semezanges;21220
7535;Semond;21450
7536;Semur-en-Auxois;21140
7537;Senailly;21500
7538;Sennecey-lès-Dijon;21800
7539;Ladoix-Serrigny;21550
7540;Seurre;21250
7541;Sincey-lès-Rouvray;21530
7542;Soirans;21110
7543;Soissons-sur-Nacey;21270
7544;Sombernon;21540
7545;Souhey;21140
7546;Soussey-sur-Brionne;21350
7547;Spoy;21120
7548;Sussey;21430
7549;Tailly;21190
7550;Talant;21240
7551;Talmay;21270
7552;Tanay;21310
7553;Tarsul;21120
7554;Tart-l'Abbaye;21110
7555;Tart-le-Bas;21110
7556;Tart-le-Haut;21110
7557;Tellecey;21270
7558;Ternant;21220
7559;Terrefondrée;21290
7560;Thenissey;21150
7561;Thoires;21570
7562;Thoisy-la-Berchère;21210
7563;Thoisy-le-Désert;21320
7564;Thomirey;21360
7565;Thorey-en-Plaine;21110
7566;Thorey-sous-Charny;21350
7567;Thorey-sur-Ouche;21360
7568;Thoste;21460
7569;Thury;21340
7570;Tichey;21250
7571;Til-Châtel;21120
7572;Tillenay;21130
7573;Torcy-et-Pouligny;21460
7574;Touillon;21500
7575;Toutry;21460
7576;Tréclun;21130
7577;Trochères;21310
7578;Trouhans;21170
7579;Trouhaut;21440
7580;Trugny;21250
7581;Turcey;21540
7582;Uncey-le-Franc;21350
7583;Urcy;21220
7584;Val-Suzon;21121
7585;Vandenesse-en-Auxois;21320
7586;Vannaire;21400
7587;Vanvey;21400
7588;Varanges;21110
7589;Varois-et-Chaignot;21490
7590;Vauchignon;21340
7591;Vaux-Saules;21440
7592;Veilly;21360
7593;Velars-sur-Ouche;21370
7594;Velogny;21350
7595;Venarey-les-Laumes;21150
7596;Verdonnet;21330
7597;Vernois-lès-Vesvres;21260
7598;Vernot;21120
7599;Véronnes;21260
7600;Verrey-sous-Drée;21540
7601;Verrey-sous-Salmaise;21690
7602;Vertault;21330
7603;Vesvres;21350
7604;Veuvey-sur-Ouche;21360
7605;Veuxhaulles-sur-Aube;21520
7606;Vianges;21430
7607;Vic-de-Chassenay;21140
7608;Vic-des-Prés;21360
7609;Vic-sous-Thil;21390
7610;Vieilmoulin;21540
7611;Vielverge;21270
7612;Vieux-Château;21460
7613;Viévigne;21310
7614;Viévy;21230
7615;Vignoles;21200
7616;Villaines-en-Duesmois;21450
7617;Villaines-les-Prévôtes;21500
7618;Villargoix;21210
7619;Villars-Fontaine;21700
7620;Villars-et-Villenotte;21140
7621;Villeberny;21350
7622;Villebichot;21700
7623;Villecomte;21120
7624;Villedieu;21330
7625;Villeferry;21350
7626;La Villeneuve-les-Convers;21450
7627;Villeneuve-sous-Charigny;21140
7628;Villers-la-Faye;21700
7629;Villers-les-Pots;21130
7630;Villers-Patras;21400
7631;Villers-Rotin;21130
7632;Villey-sur-Tille;21120
7633;Villiers-en-Morvan;21430
7634;Villiers-le-Duc;21400
7635;Villotte-Saint-Seine;21690
7636;Villotte-sur-Ource;21400
7637;Villy-en-Auxois;21350
7638;Villy-le-Moutier;21250
7639;Viserny;21500
7640;Vitteaux;21350
7641;Vix;21400
7642;Volnay;21190
7643;Vonges;21270
7644;Vosne-Romanée;21700
7645;Voudenay;21230
7646;Vougeot;21640
7647;Voulaines-les-Templiers;21290
7648;Allineuc;22460
7649;Andel;22400
7650;Aucaleuc;22100
7651;Bégard;22140
7652;Belle-Isle-en-Terre;22810
7653;Berhet;22140
7654;Binic;22520
7655;Bobital;22100
7656;Le Bodéo;22320
7657;Boqueho;22170
7658;La Bouillie;22240
7659;Bourbriac;22390
7660;Bourseul;22130
7661;Bréhand;22510
7662;Île-de-Bréhat;22870
7663;Brélidy;22140
7664;Bringolo;22170
7665;Broons;22250
7666;Brusvily;22100
7667;Bulat-Pestivien;22160
7668;Calanhel;22160
7669;Callac;22160
7670;Calorguen;22100
7671;Le Cambout;22210
7672;Camlez;22450
7673;Canihuel;22480
7674;Caouënnec-Lanvézéac;22300
7675;Carnoët;22160
7676;Caulnes;22350
7677;Caurel;22530
7678;Cavan;22140
7679;Les Champs-Géraux;22630
7680;La Chapelle-Blanche;22350
7681;La Chapelle-Neuve;22160
7682;Châtelaudren;22170
7683;La Chèze;22210
7684;Coadout;22970
7685;Coatascorn;22140
7686;Coatréven;22450
7687;Coëtlogon;22210
7688;Coëtmieux;22400
7689;Cohiniac;22800
7690;Collinée;22330
7691;Corlay;22320
7692;Corseul;22130
7693;Créhen;22130
7694;Dinan;22100
7695;Dolo;22270
7696;Duault;22160
7697;Éréac;22250
7698;Erquy;22430
7699;Étables-sur-Mer;22680
7700;Évran;22630
7701;Le Faouët;22290
7702;La Ferrière;22210
7703;Le Foeil;22800
7704;Gausson;22150
7705;Glomel;22110
7706;Gomené;22230
7707;Gommenec'h;22290
7708;Gouarec;22570
7709;Goudelin;22290
7710;Le Gouray;22330
7711;Grâces;22200
7712;Grâce-Uzel;22460
7713;Guenroc;22350
7714;Guingamp;22200
7715;Guitté;22350
7716;Gurunhuel;22390
7717;La Harmoye;22320
7718;Le Haut-Corlay;22320
7719;Hémonstoir;22600
7720;Hénanbihen;22550
7721;Hénansal;22400
7722;Hengoat;22450
7723;Hénon;22150
7724;L'Hermitage-Lorge;22150
7725;Hillion;22120
7726;Le Hinglé;22100
7727;Illifaut;22230
7728;Jugon-les-Lacs;22270
7729;Kerbors;22610
7730;Kerfot;22500
7731;Kergrist-Moëlou;22110
7732;Kerien;22480
7733;Kermaria-Sulard;22450
7734;Kermoroc'h;22140
7735;Kerpert;22480
7736;Lamballe;22400
7737;Lancieux;22770
7738;Landebaëron;22140
7739;Landébia;22130
7740;La Landec;22980
7741;Landéhen;22400
7742;Lanfains;22800
7743;Langast;22150
7744;Langoat;22450
7745;Langourla;22330
7746;Langrolay-sur-Rance;22490
7747;Languédias;22980
7748;Languenan;22130
7749;Langueux;22360
7750;Laniscat;22570
7751;Lanleff;22290
7752;Lanloup;22580
7753;Lanmérin;22300
7754;Lanmodez;22610
7755;Lannebert;22290
7756;Lannion;22300
7757;Lanrelas;22250
7758;Lanrivain;22480
7759;Lanrodec;22170
7760;Lantic;22410
7761;Lanvallay;22100
7762;Lanvellec;22420
7763;Lanvollon;22290
7764;Laurenan;22230
7765;Léhon;22100
7766;Lescouët-Gouarec;22570
7767;Le Leslay;22800
7768;Lézardrieux;22740
7769;Locarn;22340
7770;Loc-Envel;22810
7771;Loguivy-Plougras;22780
7772;Lohuec;22160
7773;Loscouët-sur-Meu;22230
7774;Louannec;22700
7775;Louargat;22540
7776;Loudéac;22600
7777;Maël-Carhaix;22340
7778;Maël-Pestivien;22160
7779;Magoar;22480
7780;La Malhoure;22640
7781;Mantallot;22450
7782;Matignon;22550
7783;La Méaugon;22440
7784;Mégrit;22270
7785;Mellionnec;22110
7786;Merdrignac;22230
7787;Mérillac;22230
7788;Merléac;22460
7789;Le Merzer;22200
7790;Meslin;22400
7791;Minihy-Tréguier;22220
7792;Moncontour;22510
7793;Morieux;22400
7794;La Motte;22600
7795;Moustéru;22200
7796;Le Moustoir;22340
7797;Mûr-de-Bretagne;22530
7798;Noyal;22400
7799;Pabu;22200
7800;Paimpol;22500
7801;Paule;22340
7802;Pédernec;22540
7803;Penguily;22510
7804;Penvénan;22710
7805;Perret;22570
7806;Perros-Guirec;22700
7807;Peumerit-Quintin;22480
7808;Plaine-Haute;22800
7809;Plaintel;22940
7810;Plancoët;22130
7811;Planguenoual;22400
7812;Pléboulle;22550
7813;Plédéliac;22270
7814;Plédran;22960
7815;Pléguien;22290
7816;Pléhédel;22290
7817;Fréhel;22240
7818;Plélan-le-Petit;22980
7819;Plélauff;22570
7820;Plélo;22170
7821;Plémet;22210
7822;Plémy;22150
7823;Plénée-Jugon;22640
7824;Pléneuf-Val-André;22370
7825;Plérin;22190
7826;Plerneuf;22170
7827;Plésidy;22720
7828;Pleslin-Trigavou;22490
7829;Plessala;22330
7830;Plessix-Balisson;22650
7831;Plestan;22640
7832;Plestin-les-Grèves;22310
7833;Pleubian;22610
7834;Pleudaniel;22740
7835;Pleudihen-sur-Rance;22690
7836;Pleumeur-Bodou;22560
7837;Pleumeur-Gautier;22740
7838;Pléven;22130
7839;Plévenon;22240
7840;Plévin;22340
7841;Ploeuc-sur-Lié;22150
7842;Ploëzal;22260
7843;Plorec-sur-Arguenon;22130
7844;Plouagat;22170
7845;Plouaret;22420
7846;Plouasne;22830
7847;Ploubalay;22650
7848;Ploubazlanec;22620
7849;Ploubezre;22300
7850;Plouëc-du-Trieux;22260
7851;Plouër-sur-Rance;22490
7852;Plouézec;22470
7853;Ploufragan;22440
7854;Plougonver;22810
7855;Plougras;22780
7856;Plougrescant;22820
7857;Plouguenast;22150
7858;Plouguernével;22110
7859;Plouguiel;22220
7860;Plouha;22580
7861;Plouisy;22200
7862;Ploulec'h;22300
7863;Ploumagoar;22970
7864;Ploumilliau;22300
7865;Plounérin;22780
7866;Plounévez-Moëdec;22810
7867;Plounévez-Quintin;22110
7868;Plourac'h;22160
7869;Plourhan;22410
7870;Plourivo;22860
7871;Plouvara;22170
7872;Plouzélambre;22420
7873;Pludual;22290
7874;Pluduno;22130
7875;Plufur;22310
7876;Plumaudan;22350
7877;Plumaugat;22250
7878;Plumieux;22210
7879;Plurien;22240
7880;Plusquellec;22160
7881;Plussulien;22320
7882;Pluzunet;22140
7883;Pommeret;22120
7884;Pommerit-Jaudy;22450
7885;Pommerit-le-Vicomte;22200
7886;Pont-Melvez;22390
7887;Pontrieux;22260
7888;Pordic;22590
7889;Pouldouran;22450
7890;Prat;22140
7891;La Prénessaye;22210
7892;Quemper-Guézennec;22260
7893;Quemperven;22450
7894;Quessoy;22120
7895;Quévert;22100
7896;Le Quillio;22460
7897;Quintenic;22400
7898;Quintin;22800
7899;Le Quiou;22630
7900;La Roche-Derrien;22450
7901;Rospez;22300
7902;Rostrenen;22110
7903;Rouillac;22250
7904;Ruca;22550
7905;Runan;22260
7906;Saint-Adrien;22390
7907;Saint-Agathon;22200
7908;Saint-Alban;22400
7909;Saint-André-des-Eaux;22630
7910;Saint-Barnabé;22600
7911;Saint-Bihy;22800
7912;Saint-Brandan;22800
7913;Saint-Brieuc;22000
7914;Saint-Caradec;22600
7915;Saint-Carné;22100
7916;Saint-Carreuc;22150
7917;Saint-Cast-le-Guildo;22380
7918;Saint-Clet;22260
7919;Saint-Connan;22480
7920;Saint-Connec;22530
7921;Saint-Denoual;22400
7922;Saint-Donan;22800
7923;Saint-Étienne-du-Gué-de-l'Isle;22210
7924;Saint-Fiacre;22720
7925;Saint-Gelven;22570
7926;Saint-Gildas;22800
7927;Saint-Gilles-du-Mené;22330
7928;Saint-Gilles-les-Bois;22290
7929;Saint-Gilles-Pligeaux;22480
7930;Saint-Gilles-Vieux-Marché;22530
7931;Saint-Glen;22510
7932;Saint-Gouéno;22330
7933;Saint-Guen;22530
7934;Saint-Hélen;22100
7935;Saint-Hervé;22460
7936;Saint-Jacut-de-la-Mer;22750
7937;Saint-Jacut-du-Mené;22330
7938;Saint-Jean-Kerdaniel;22170
7939;Saint-Jouan-de-l'Isle;22350
7940;Saint-Judoce;22630
7941;Saint-Julien;22940
7942;Saint-Juvat;22630
7943;Saint-Launeuc;22230
7944;Saint-Laurent;22140
7945;Saint-Lormel;22130
7946;Saint-Maden;22350
7947;Saint-Martin-des-Prés;22320
7948;Saint-Maudan;22600
7949;Saint-Maudez;22980
7950;Saint-Mayeux;22320
7951;Saint-Méloir-des-Bois;22980
7952;Saint-Michel-de-Plélan;22980
7953;Saint-Michel-en-Grève;22300
7954;Saint-Nicodème;22160
7955;Saint-Nicolas-du-Pélem;22480
7956;Saint-Péver;22720
7957;Saint-Pôtan;22550
7958;Saint-Quay-Perros;22700
7959;Saint-Quay-Portrieux;22410
7960;Saint-Rieul;22270
7961;Saint-Samson-sur-Rance;22100
7962;Saint-Servais;22160
7963;Saint-Thélo;22460
7964;Sainte-Tréphine;22480
7965;Saint-Trimoël;22510
7966;Saint-Vran;22230
7967;Saint-Igeaux;22570
7968;Senven-Léhart;22720
7969;Sévignac;22250
7970;Squiffiec;22200
7971;Taden;22100
7972;Tonquédec;22140
7973;Tramain;22640
7974;Trébédan;22980
7975;Trébeurden;22560
7976;Trébrivan;22340
7977;Trébry;22510
7978;Trédaniel;22510
7979;Trédarzec;22220
7980;Trédias;22250
7981;Trédrez-Locquémeau;22300
7982;Tréduder;22310
7983;Treffrin;22340
7984;Tréfumel;22630
7985;Trégastel;22730
7986;Tréglamus;22540
7987;Trégomeur;22590
7988;Trégon;22650
7989;Trégonneau;22200
7990;Trégrom;22420
7991;Trégueux;22950
7992;Tréguidel;22290
7993;Tréguier;22220
7994;Trélévern;22660
7995;Trélivan;22100
7996;Trémargat;22110
7997;Trémel;22310
7998;Tréméloir;22590
7999;Tréméreuc;22490
8000;Trémeur;22250
8001;Tréméven;22290
8002;Trémorel;22230
8003;Trémuson;22440
8004;Tréogan;22340
8005;Tressignaux;22290
8006;Trévé;22600
8007;Tréveneuc;22410
8008;Trévérec;22290
8009;Trévou-Tréguignec;22660
8010;Trévron;22100
8011;Trézény;22450
8012;Troguéry;22450
8013;Uzel;22460
8014;La Vicomté-sur-Rance;22690
8015;Le Vieux-Bourg;22800
8016;Le Vieux-Marché;22420
8017;Vildé-Guingalan;22980
8018;Yffiniac;22120
8019;Yvias;22930
8020;Yvignac-la-Tour;22350
8021;Ahun;23150
8022;Ajain;23380
8023;Alleyrat;23200
8024;Anzême;23000
8025;Arfeuille-Châtain;23700
8026;Arrènes;23210
8027;Ars;23480
8028;Aubusson;23200
8029;Auge;23170
8030;Augères;23210
8031;Aulon;23210
8032;Auriat;23400
8033;Auzances;23700
8034;Azat-Châtenet;23210
8035;Azerables;23160
8036;Banize;23120
8037;Basville;23260
8038;Bazelat;23160
8039;Beissat;23260
8040;Bellegarde-en-Marche;23190
8041;Bénévent-l'Abbaye;23210
8042;Bétête;23270
8043;Blaudeix;23140
8044;Blessac;23200
8045;Bonnat;23220
8046;Bord-Saint-Georges;23230
8047;Bosmoreau-les-Mines;23400
8048;Bosroger;23200
8049;Le Bourg-d'Hem;23220
8050;Bourganeuf;23400
8051;Boussac;23600
8052;Boussac-Bourg;23600
8053;La Brionne;23000
8054;Brousse;23700
8055;Budelière;23170
8056;Bussière-Dunoise;23320
8057;Bussière-Nouvelle;23700
8058;Bussière-Saint-Georges;23600
8059;La Celle-Dunoise;23800
8060;La Celle-sous-Gouzon;23230
8061;La Cellette;23350
8062;Ceyroux;23210
8063;Chamberaud;23480
8064;Chambon-Sainte-Croix;23220
8065;Chambon-sur-Voueize;23170
8066;Chambonchard;23110
8067;Chamborand;23240
8068;Champagnat;23190
8069;Champsanglard;23220
8070;La Chapelle-Baloue;23160
8071;La Chapelle-Saint-Martial;23250
8072;La Chapelle-Taillefert;23000
8073;Chard;23700
8074;Charron;23700
8075;Châtelard;23700
8076;Châtelus-le-Marcheix;23430
8077;Châtelus-Malvaleix;23270
8078;Le Chauchet;23130
8079;La Chaussade;23200
8080;Chavanat;23250
8081;Chénérailles;23130
8082;Chéniers;23220
8083;Clairavaux;23500
8084;Clugnat;23270
8085;Colondannes;23800
8086;Le Compas;23700
8087;La Courtine;23100
8088;Cressat;23140
8089;Crocq;23260
8090;Crozant;23160
8091;Croze;23500
8092;Domeyrot;23140
8093;Dontreix;23700
8094;Le Donzeil;23480
8095;Dun-le-Palestel;23800
8096;Évaux-les-Bains;23110
8097;Faux-la-Montagne;23340
8098;Faux-Mazuras;23400
8099;Felletin;23500
8100;Féniers;23100
8101;Flayat;23260
8102;Fleurat;23320
8103;Fontanières;23110
8104;La Forêt-du-Temple;23360
8105;Fransèches;23480
8106;Fresselines;23450
8107;Gartempe;23320
8108;Genouillac;23350
8109;Gentioux-Pigerolles;23340
8110;Gioux;23500
8111;Glénic;23380
8112;Gouzon;23230
8113;Le Grand-Bourg;23240
8114;Guéret;23000
8115;Issoudun-Létrieix;23130
8116;Jalesches;23270
8117;Janaillat;23250
8118;Jarnages;23140
8119;Jouillat;23220
8120;Ladapeyre;23270
8121;Lafat;23800
8122;Lavaufranche;23600
8123;Lavaveix-les-Mines;23150
8124;Lépaud;23170
8125;Lépinas;23150
8126;Leyrat;23600
8127;Linard;23220
8128;Lioux-les-Monges;23700
8129;Lizières;23240
8130;Lourdoueix-Saint-Pierre;23360
8131;Lupersat;23190
8132;Lussat;23170
8133;Magnat-l'Étrange;23260
8134;Mainsat;23700
8135;Maison-Feyne;23800
8136;Maisonnisses;23150
8137;Malleret;23260
8138;Malleret-Boussac;23600
8139;Malval;23220
8140;Mansat-la-Courrière;23400
8141;Les Mars;23700
8142;Marsac;23210
8143;Le Mas-d'Artige;23100
8144;Masbaraud-Mérignat;23400
8145;Mautes;23190
8146;Mazeirat;23150
8147;La Mazière-aux-Bons-Hommes;23260
8148;Méasnes;23360
8149;Mérinchal;23420
8150;Montaigut-le-Blanc;23320
8151;Montboucher;23400
8152;Le Monteil-au-Vicomte;23460
8153;Mortroux;23220
8154;Mourioux-Vieilleville;23210
8155;Moutier-d'Ahun;23150
8156;Moutier-Malcard;23220
8157;Moutier-Rozeille;23200
8158;Naillat;23800
8159;Néoux;23200
8160;Noth;23300
8161;La Nouaille;23500
8162;Nouhant;23170
8163;Nouzerines;23600
8164;Nouzerolles;23360
8165;Nouziers;23350
8166;Parsac;23140
8167;Peyrabout;23000
8168;Peyrat-la-Nonière;23130
8169;Pierrefitte;23130
8170;Pionnat;23140
8171;Pontarion;23250
8172;Pontcharraud;23260
8173;La Pouge;23250
8174;Poussanges;23500
8175;Puy-Malsignat;23130
8176;Reterre;23110
8177;Rimondeix;23140
8178;Roches;23270
8179;Rougnat;23700
8180;Royère-de-Vassivière;23460
8181;Sagnat;23800
8182;Sannat;23110
8183;Sardent;23250
8184;La Saunière;23000
8185;Savennes;23000
8186;Sermur;23700
8187;La Serre-Bussière-Vieille;23190
8188;Soubrebost;23250
8189;Soumans;23600
8190;Sous-Parsat;23150
8191;La Souterraine;23300
8192;Saint-Agnant-de-Versillat;23300
8193;Saint-Agnant-près-Crocq;23260
8194;Saint-Alpinien;23200
8195;Saint-Amand;23200
8196;Saint-Amand-Jartoudeix;23400
8197;Saint-Avit-de-Tardes;23200
8198;Saint-Avit-le-Pauvre;23480
8199;Saint-Bard;23260
8200;Saint-Chabrais;23130
8201;Saint-Christophe;23000
8202;Saint-Dizier-la-Tour;23130
8203;Saint-Dizier-les-Domaines;23270
8204;Saint-Dizier-Leyrenne;23400
8205;Saint-Domet;23190
8206;Saint-Éloi;23000
8207;Saint-Étienne-de-Fursac;23290
8208;Sainte-Feyre;23000
8209;Sainte-Feyre-la-Montagne;23500
8210;Saint-Fiel;23000
8211;Saint-Frion;23500
8212;Saint-Georges-la-Pouge;23250
8213;Saint-Georges-Nigremont;23500
8214;Saint-Germain-Beaupré;23160
8215;Saint-Goussaud;23430
8216;Saint-Hilaire-la-Plaine;23150
8217;Saint-Hilaire-le-Château;23250
8218;Saint-Julien-la-Genête;23110
8219;Saint-Julien-le-Châtel;23130
8220;Saint-Junien-la-Bregère;23400
8221;Saint-Laurent;23000
8222;Saint-Léger-Bridereix;23300
8223;Saint-Léger-le-Guérétois;23000
8224;Saint-Loup;23130
8225;Saint-Maixant;23200
8226;Saint-Marc-à-Frongier;23200
8227;Saint-Marc-à-Loubaud;23460
8228;Saint-Marien;23600
8229;Saint-Martial-le-Mont;23150
8230;Saint-Martial-le-Vieux;23100
8231;Saint-Martin-Château;23460
8232;Saint-Martin-Sainte-Catherine;23430
8233;Saint-Maurice-près-Crocq;23260
8234;Saint-Maurice-la-Souterraine;23300
8235;Saint-Médard-la-Rochette;23200
8236;Saint-Merd-la-Breuille;23100
8237;Saint-Michel-de-Veisse;23480
8238;Saint-Moreil;23400
8239;Saint-Oradoux-de-Chirouze;23100
8240;Saint-Oradoux-près-Crocq;23260
8241;Saint-Pardoux-d'Arnet;23260
8242;Saint-Pardoux-Morterolles;23400
8243;Saint-Pardoux-le-Neuf;23200
8244;Saint-Pardoux-les-Cards;23150
8245;Saint-Pierre-Chérignat;23430
8246;Saint-Pierre-de-Fursac;23290
8247;Saint-Pierre-Bellevue;23460
8248;Saint-Pierre-le-Bost;23600
8249;Saint-Priest;23110
8250;Saint-Priest-la-Feuille;23300
8251;Saint-Priest-la-Plaine;23240
8252;Saint-Priest-Palus;23400
8253;Saint-Quentin-la-Chabanne;23500
8254;Saint-Sébastien;23160
8255;Saint-Silvain-Bas-le-Roc;23600
8256;Saint-Silvain-Bellegarde;23190
8257;Saint-Silvain-Montaigut;23320
8258;Saint-Silvain-sous-Toulx;23140
8259;Saint-Sulpice-le-Dunois;23800
8260;Saint-Sulpice-le-Guérétois;23000
8261;Saint-Sulpice-les-Champs;23480
8262;Saint-Vaury;23320
8263;Saint-Victor-en-Marche;23000
8264;Saint-Yrieix-la-Montagne;23460
8265;Saint-Yrieix-les-Bois;23150
8266;Tardes;23170
8267;Tercillat;23350
8268;Thauron;23250
8269;Toulx-Sainte-Croix;23600
8270;Trois-Fonds;23230
8271;Vallière;23120
8272;Vareilles;23300
8273;Verneiges;23170
8274;Vidaillat;23250
8275;Viersat;23170
8276;Vigeville;23140
8277;Villard;23800
8278;La Villedieu;23340
8279;La Villeneuve;23260
8280;La Villetelle;23260
8281;Abjat-sur-Bandiat;24300
8282;Agonac;24460
8283;Ajat;24210
8284;Alles-sur-Dordogne;24480
8285;Allas-les-Mines;24220
8286;Allemans;24600
8287;Angoisse;24270
8288;Anlhiac;24160
8289;Annesse-et-Beaulieu;24430
8290;Antonne-et-Trigonant;24420
8291;Archignac;24590
8292;Atur;24750
8293;Aubas;24290
8294;Audrix;24260
8295;Augignac;24300
8296;Auriac-du-Périgord;24290
8297;Azerat;24210
8298;La Bachellerie;24210
8299;Badefols-d'Ans;24390
8300;Badefols-sur-Dordogne;24150
8301;Baneuil;24150
8302;Bardou;24560
8303;Bars;24210
8304;Bassillac;24330
8305;Bayac;24150
8306;Beaumont-du-Périgord;24440
8307;Beaupouyet;24400
8308;Beauregard-de-Terrasson;24120
8309;Beauregard-et-Bassac;24140
8310;Beauronne;24400
8311;Beaussac;24340
8312;Beleymas;24140
8313;Belvès;24170
8314;Berbiguières;24220
8315;Bergerac;24100
8316;Bertric-Burée;24320
8317;Besse;24550
8318;Beynac-et-Cazenac;24220
8319;Bézenac;24220
8320;Biras;24310
8321;Biron;24540
8322;Blis-et-Born;24330
8323;Boisse;24560
8324;Boisseuilh;24390
8325;La Boissière-d'Ans;24640
8326;Bonneville-et-Saint-Avit-de-Fumadières;24230
8327;Borrèze;24590
8328;Bosset;24130
8329;Bouillac;24480
8330;Boulazac;24750
8331;Bouniagues;24560
8332;Bourdeilles;24310
8333;Le Bourdeix;24300
8334;Bourg-des-Maisons;24320
8335;Bourg-du-Bost;24600
8336;Bourgnac;24400
8337;Bourniquel;24150
8338;Bourrou;24110
8339;Bouteilles-Saint-Sébastien;24320
8340;Bouzic;24250
8341;Brantôme;24310
8342;Breuilh;24380
8343;Brouchaud;24210
8344;Le Bugue;24260
8345;Le Buisson-de-Cadouin;24480
8346;Bussac;24350
8347;Busserolles;24360
8348;Bussière-Badil;24360
8349;Calès;24150
8350;Calviac-en-Périgord;24370
8351;Campagnac-lès-Quercy;24550
8352;Campagne;24260
8353;Campsegret;24140
8354;Cantillac;24530
8355;Capdrot;24540
8356;Carlux;24370
8357;Carsac-Aillac;24200
8358;Carsac-de-Gurson;24610
8359;Carves;24170
8360;La Cassagne;24120
8361;Castelnaud-la-Chapelle;24250
8362;Castels;24220
8363;Cause-de-Clérans;24150
8364;Cazoulès;24370
8365;Celles;24600
8366;Cénac-et-Saint-Julien;24250
8367;Cendrieux;24380
8368;Cercles;24320
8369;Chalagnac;24380
8370;Chalais;24800
8371;Champagnac-de-Belair;24530
8372;Champagne-et-Fontaine;24320
8373;Champcevinel;24750
8374;Champeaux-et-la-Chapelle-Pommier;24340
8375;Champniers-et-Reilhac;24360
8376;Champs-Romain;24470
8377;Chancelade;24650
8378;Le Change;24640
8379;Chantérac;24190
8380;Chapdeuil;24320
8381;La Chapelle-Aubareil;24290
8382;La Chapelle-Faucher;24530
8383;La Chapelle-Gonaguet;24350
8384;La Chapelle-Grésignac;24320
8385;La Chapelle-Montabourlet;24320
8386;La Chapelle-Montmoreau;24300
8387;La Chapelle-Saint-Jean;24390
8388;Chassaignes;24600
8389;Château-l'Évêque;24460
8390;Châtres;24120
8391;Chavagnac;24120
8392;Chenaud;24410
8393;Cherval;24320
8394;Cherveix-Cubas;24390
8395;Chourgnac;24640
8396;Cladech;24170
8397;Clermont-de-Beauregard;24140
8398;Clermont-d'Excideuil;24160
8399;Colombier;24560
8400;Coly;24120
8401;Comberanche-et-Épeluche;24600
8402;Condat-sur-Trincou;24530
8403;Condat-sur-Vézère;24570
8404;Connezac;24300
8405;Conne-de-Labarde;24560
8406;La Coquille;24450
8407;Corgnac-sur-l'Isle;24800
8408;Cornille;24750
8409;Coubjours;24390
8410;Coulaures;24420
8411;Coulounieix-Chamiers;24660
8412;Coursac;24430
8413;Cours-de-Pile;24520
8414;Coutures;24320
8415;Coux-et-Bigaroque;24220
8416;Couze-et-Saint-Front;24150
8417;Creyssac;24350
8418;Creysse;24100
8419;Creyssensac-et-Pissot;24380
8420;Cubjac;24640
8421;Cunèges;24240
8422;Daglan;24250
8423;Doissat;24170
8424;Domme;24250
8425;La Dornac;24120
8426;Douchapt;24350
8427;Douville;24140
8428;La Douze;24330
8429;Douzillac;24190
8430;Dussac;24270
8431;Échourgnac;24410
8432;Église-Neuve-de-Vergt;24380
8433;Église-Neuve-d'Issac;24400
8434;Escoire;24420
8435;Étouars;24360
8436;Excideuil;24160
8437;Eygurande-et-Gardedeuil;24700
8438;Eyliac;24330
8439;Eymet;24500
8440;Plaisance;24560
8441;Eyvirat;24460
8442;Eyzerac;24800
8443;Les Eyzies-de-Tayac-Sireuil;24620
8444;Fanlac;24290
8445;Les Farges;24290
8446;Faurilles;24560
8447;FAUX;24560
8448;Festalemps;24410
8449;La Feuillade;24120
8450;Firbeix;24450
8451;Flaugeac;24240
8452;Le Fleix;24130
8453;Fleurac;24580
8454;Florimont-Gaumier;24250
8455;Fonroque;24500
