id_vile;ville;code_postal
948;BOURBONNE LES BAINS;52400
949;BREUVANNES EN BASSIGNY;52240
950;BREUVANNES EN BASSIGNY;52240
951;BROUSSEVAL;52130
952;CHALINDREY;52600
953;VALS DES TILLES;52160
954;CHALVRAINES;52700
955;CHANGEY;52360
956;CHATEAUVILLAIN;52120
957;CHATEAUVILLAIN;52120
958;CHAUMONT;52000
959;CHAUMONT;52000
960;CIRFONTAINES EN AZOIS;52370
961;CLINCHAMP;52700
962;COIFFY LE BAS;52400
963;COLOMBEY LES DEUX EGLISES;52330
964;COLOMBEY LES DEUX EGLISES;52330
965;CONSIGNY;52700
966;COURCELLES EN MONTAGNE;52200
967;CUREL;52300
968;CURMONT;52330
969;DARMANNES;52700
970;DOMMARIEN;52190
971;DOMMARTIN LE ST PERE;52110
972;DOULEVANT LE CHATEAU;52110
973;EPIZON;52230
974;LE VAL D ESNOMS;52190
975;LE VAL D ESNOMS;52190
976;LE VAL D ESNOMS;52190
977;EUFFIGNEIX;52000
978;EURVILLE BIENVILLE;52410
979;FAVEROLLES;52260
980;FAYS;52130
981;FONTAINES SUR MARNE;52170
982;FOULAIN;52800
983;FRONCLES;52320
984;LA GENEVROYE;52320
985;GILLANCOURT;52330
986;GILLAUME;52230
987;GILLEY;52500
988;GRAFFIGNY CHEMIN;52150
989;GRENANT;52500
990;GUINDRECOURT AUX ORMES;52300
991;HACOURT;52150
992;HARREVILLE LES CHANTEURS;52150
993;HAUTE AMANCE;52600
994;HAUTE AMANCE;52600
995;HAUTE AMANCE;52600
996;HUMES JORQUENAY;52200
997;IS EN BASSIGNY;52140
998;JONCHERY;52000
999;LANEUVILLE AU PONT;52100
1000;LANGRES;52200
1001;LA CHAPELLE D AUREC;43120
1002;CHAZELLES;43300
1003;CHENEREILLES;43190
1004;CISTRIERES;43160
1005;COHADE;43100
1006;COUTEUGES;43230
1007;DUNIERES;43220
1008;FERRUSSAC;43300
1009;FIX ST GENEYS;43320
1010;FRUGERES LES MINES;43250
1011;LAFARRE;43490
1012;LANDOS;43340
1013;LANGEAC;43300
1014;LAVAL SUR DOULON;43440
1015;LAVOUTE CHILHAC;43380
1016;LEOTOING;43410
1017;LORLANGES;43360
1018;LOUDES;43320
1019;MALVALETTE;43210
1020;MAZEYRAT D ALLIER;43300
1021;MONISTROL SUR LOIRE;43120
1022;LE PERTUIS;43200
1023;ST BERAIN;43300
1024;STE FLORINE;43250
1025;ST GERMAIN LAPRADE;43700
1026;ST GERON;43360
1027;STE MARGUERITE;43230
1028;ST MARTIN DE FUGERES;43150
1029;ST PIERRE EYNAC;43260
1030;ST PREJET ARMANDON;43230
1031;ST PREJET D ALLIER;43580
1032;ST VICTOR SUR ARLANC;43500
1033;SALZUIT;43230
1034;SANSSAC L EGLISE;43320
1035;SIAUGUES STE MARIE;43300
1036;TAILHAC;43300
1037;VALS LE CHASTEL;43230
1038;LES VASTRES;43430
1039;VENTEUGES;43170
1040;VERGONGHEON;43360
1041;VIEILLE BRIOUDE;43100
1042;VOREY;43800
1043;ABBARETZ;44170
1044;ANCENIS;44150
1045;CHAUMES EN RETZ;44680
1046;BESNE;44160
1047;BOUEE;44260
1048;VILLENEUVE EN RETZ;44580
1049;CASSON;44390
1050;LE CELLIER;44850
1051;LA CHAPELLE DES MARAIS;44410
1052;LA CHAPELLE LAUNAY;44260
1053;LA CHEVROLIERE;44118
1054;CLISSON;44190
1055;CROSSAC;44160
1056;FEGREAC;44460
1057;FROSSAY;44320
1058;GETIGNE;44190
1059;GRANDCHAMPS DES FONTAINES;44119
1060;GUERANDE;44350
1061;INDRE;44610
1062;LE LANDREAU;44430
1063;MACHECOUL ST MEME;44270
1064;MACHECOUL ST MEME;44270
1065;MASSERAC;44290
1066;MAUVES SUR LOIRE;44470
1067;MONNIERES;44690
1068;MONTBERT;44140
1069;MOUAIS;44590
1070;LES MOUTIERS EN RETZ;44760
1071;NANTES;44300
1072;NOZAY;44170
1073;PETIT AUVERNE;44670
1074;PETIT MARS;44390
1075;PORNIC;44210
1076;PREFAILLES;44770
1077;PRINQUIAU;44260
1078;PUCEUL;44390
1079;ST BREVIN LES PINS;44250
1080;CORCOUE SUR LOGNE;44650
1081;ST HERBLAIN;44800
1082;ST JOACHIM;44720
1083;ST LUMINE DE CLISSON;44190
1084;ST LUMINE DE COUTAIS;44310
1085;ST LYPHARD;44410
1086;ST NAZAIRE;44600
1087;SEVERAC;44530
1088;SOULVACHE;44660
1089;THOUARE SUR LOIRE;44470
1090;LA TURBALLE;44420
1091;LOIREAUXENCE;44370
1092;LOIREAUXENCE;44370
1093;VILLEPOT;44110
1094;VRITZ;44540
1095;ADON;45230
1096;ASCHERES LE MARCHE;45170
1097;BELLEGARDE;45270
1098;BOESSES;45390
1099;BONNY SUR LOIRE;45420
1100;BOUGY LEZ NEUVILLE;45170
1101;CHANGY;42310
1102;CHAVANAY;42410
1103;CHERIER;42430
1104;CHEVRIERES;42140
1105;CHIRASSIMONT;42114
1106;CLEPPE;42110
1107;CROIZET SUR GAND;42540
1108;DOIZIEUX;42740
1109;FIRMINY;42700
1110;GREZIEUX LE FROMENTAL;42600
1111;GREZOLLES;42260
1112;JONZIEUX;42660
1113;JURE;42430
1114;LAVIEU;42560
1115;LENTIGNY;42155
1116;LERIGNEUX;42600
1117;LUPE;42520
1118;MALLEVAL;42520
1119;MARGERIE CHANTAGRET;42560
1120;MARINGES;42140
1121;MAROLS;42560
1122;MARS;42750
1123;MONTARCHER;42380
1124;MONTBRISON;42600
1125;NEAUX;42470
1126;LES NOES;42370
1127;PAVEZIN;42410
1128;PINAY;42590
1129;PLANFOY;42660
1130;PONCINS;42110
1131;POUILLY LES NONAINS;42155
1132;PRALONG;42600
1133;PRECIEUX;42600
1134;RIORGES;42153
1135;ROISEY;42520
1136;ST APPOLINARD;42520
1137;ST BARTHELEMY LESTRA;42110
1138;STE CROIX EN JAREZ;42800
1139;ST CYR DE VALORGES;42114
1140;STE FOY ST SULPICE;42110
1141;ST GERMAIN LAVAL;42260
1142;ST HILAIRE SOUS CHARLIEU;42190
1143;ST JOSEPH;42800
1144;ST LEGER SUR ROANNE;42155
1145;ST MICHEL SUR RHONE;42410
1146;ST PAUL D UZORE;42600
1147;ST ROMAIN LA MOTTE;42640
1148;ST THOMAS LA GARDE;42600
1149;ST THURIN;42111
1150;ST VINCENT DE BOISSET;42120
1151;SORBIERS;42290
1152;SURY LE COMTAL;42450
1153;TARENTAISE;42660
1154;THELIS LA COMBE;42220
1155;UNIEUX;42240
1156;URBISE;42310
1157;USSON EN FOREZ;42550
1158;VALFLEURY;42320
1159;VERRIERES EN FOREZ;42600
1160;VILLARS;42390
1161;VILLEREST;42300
1162;VIRICELLES;42140
1163;VIRIGNEUX;42140
1164;ALLEGRE;43270
1165;ALLEYRAC;43150
1166;VISSAC AUTEYRAC;43300
1167;BAS EN BASSET;43210
1168;BELLEVUE LA MONTAGNE;43350
1169;BERBEZIT;43160
1170;BLASSAC;43380
1171;BOISSET;43500
1172;BOURNONCLE ST PIERRE;43360
1173;CHAMPCLAUSE;43430
1174;CHASSIGNOLLES;43440
1175;CHAVANIAC LAFAYETTE;43230
1176;COLLAT;43230
1177;CONNANGLES;43160
1178;COUBON;43700
1179;ESPALEM;43450
1180;ESPALY ST MARCEL;43000
1181;FELINES;43160
1182;FREYCENET LA CUCHE;43150
1183;FRUGIERES LE PIN;43230
1184;GOUDET;43150
1185;LAUSSONNE;43150
1186;LAVAUDIEU;43100
1187;MALREVERS;43800
1188;MALVIERES;43160
1189;MAZET ST VOY;43520
1190;PAULHAGUET;43230
1191;PRADELLES;43420
1192;PRADES;43300
1193;QUEYRIERES;43260
1194;RAUCOULES;43290
1195;ST ARCONS D ALLIER;43300
1196;ST BONNET LE FROID;43290
1197;ST DIDIER EN VELAY;43140
1198;ST ILPIZE;43380
1199;ST JEAN D AUBRIGOUX;43500
1200;ST JEAN DE NAY;43320
1201;VRAIGNES LES HORNOY;80640
1202;WIENCOURT L EQUIPEE;80170
1203;YAUCOURT BUSSUS;80135
1204;ALBAN;81250
1205;ALBINE;81240
1206;AMARENS;81170
1207;AUSSILLON;81200
1208;BELLEGARDE MARSAL;81430
1209;BELLEGARDE MARSAL;81430
1210;BERLATS;81260
1211;BERNAC;81150
1212;BLAYE LES MINES;81400
1213;BOURNAZEL;81170
1214;BRIATEXTE;81390
1215;CADIX;81340
1216;CAMBON;81990
1217;CORDES SUR CIEL;81170
1218;COURRIS;81340
1219;CRESPINET;81350
1220;CUQ TOULZA;81470
1221;ESPERAUSSES;81260
1222;FIAC;81500
1223;FLORENTIN;81150
1224;FRAISSINES;81340
1225;LE FRAYSSE;81430
1226;LABESSIERE CANDEIL;81300
1227;LABRUGUIERE;81290
1228;LACAUNE;81230
1229;GUITALENS L ALBAREDE;81220
1230;GUITALENS L ALBAREDE;81220
1231;LAMILLARIE;81120
1232;LASFAILLADES;81260
1233;LOMBERS;81120
1234;LOUBERS;81170
1235;MARSSAC SUR TARN;81150
1236;MARZENS;81500
1237;MASSALS;81250
1238;MAURENS SCOPONT;81470
1239;MIRANDOL BOURGNOUNAC;81190
1240;MONTDURAUSSE;81630
1241;MONTELS;81140
1242;MONTFA;81210
1243;PALLEVILLE;81700
1244;PAMPELONNE;81190
1245;PAYRIN AUGMONTEL;81660
1246;PEYREGOUX;81440
1247;POUDIS;81700
1248;PUECHOURSI;81470
1249;PUYGOUZON;81990
1250;RAYSSAC;81330
1251;LE RIOLS;81170
1252;ROSIERES;81400
1253;ROUAIROUX;81240
1254;ST BEAUZILE;81140
1255;ST CHRISTOPHE;81190
1256;STE GEMME;81190
1257;ST GERMAIN DES PRES;81700
1258;ST JEAN DE VALS;81210
1259;ST MARCEL CAMPES;81170
1260;ST SALVY DE LA BALME;81490
1261;SAIX;81710
1262;SAUVETERRE;81240
1263;SOUEL;81170
1264;TERSSAC;81150
1265;TEULAT;81500
1266;TONNAC;81170
1267;VEILHES;81500
1268;VIRAC;81640
1269;VITERBE;81220
1270;AUVILLAR;82340
1271;BALIGNAC;82120
1272;LES BARTHES;82100
1273;BEAUPUY;82600
1274;BRESSOLS;82710
1275;CANALS;82170
1276;CASTELSAGRAT;82400
1277;CASTERA BOUZET;82120
1278;CAUSSADE;82300
1279;CAYRIECH;82240
1280;ESPALAIS;82400
1281;FAJOLLES;82210
1282;FINHAN;82700
1283;GENSAC;82120
1284;GIMAT;82500
1285;GLATENS;82500
1286;GOLFECH;82400
1287;LABASTIDE DU TEMPLE;82100
1288;LABOURGADE;82100
1289;LACHAPELLE;82120
1290;LACOURT ST PIERRE;82290
1291;LAVIT;82120
1292;LEOJAC;82230
1293;LOZE;82160
1294;MALAUSE;82200
1295;MANSONVILLE;82120
1296;MARSAC;82120
1297;MEAUZAC;82290
1298;MIRABEL;82440
1299;MONTAGUDET;82110
1300;MONTALZAT;82270
1301;FERRIERES POUSSAROU;34360
1302;FONTANES;34270
1303;FOUZILHON;34480
1304;GABIAN;34320
1305;GALARGUES;34160
1306;GARRIGUES;34160
1307;LAVERUNE;34880
1308;LUNEL VIEL;34400
1309;MAGALAS;34480
1310;MARAUSSAN;34370
1311;MARSILLARGUES;34590
1312;MAS DE LONDRES;34380
1313;MONTARNAUD;34570
1314;MONTFERRIER SUR LEZ;34980
1315;MONTOULIEU;34190
1316;MURLES;34980
1317;NEZIGNAN L EVEQUE;34120
1318;NIZAS;34320
1319;NOTRE DAME DE LONDRES;34380
1320;OCTON;34800
1321;PAILHES;34490
1322;PARDAILHAN;34360
1323;PEGAIROLLES DE L ESCALETTE;34700
1324;POILHES;34310
1325;POPIAN;34230
1326;LE POUJOL SUR ORB;34600
1327;PRADES SUR VERNAZOBRE;34360
1328;PREMIAN;34390
1329;PUILACHER;34230
1330;PUISSALICON;34480
1331;ROQUESSELS;34320
1332;ROSIS;34610
1333;ROUJAN;34320
1334;ST BAUZILLE DE LA SYLVE;34230
1335;ST CHRISTOL;34400
1336;ST DREZERY;34160
1337;ST ETIENNE D ALBAGNAN;34390
1338;ST GUILHEM LE DESERT;34150
1339;ST JEAN DE FOS;34150
1340;ST JEAN DE LA BLAQUIERE;34700
1341;ST MAURICE NAVACELLES;34190
1342;ST NAZAIRE DE PEZAN;34400
1343;ST PARGOIRE;34230
1344;ST PONS DE THOMIERES;34220
1345;ST SERIES;34400
1346;ST VINCENT DE BARBEYRARGUES;34730
1347;ST VINCENT D OLARGUES;34390
1348;SALASC;34800
1349;SAUVIAN;34410
1350;SERIGNAN;34410
1351;SETE;34200
1352;SORBS;34520
1353;SOUMONT;34700
1354;TOURBES;34120
1355;TRESSAN;34230
1356;VENDARGUES;34740
1357;VILLENEUVE LES BEZIERS;34420
1358;VILLENEUVE LES BEZIERS;34500
1359;ANDOUILLE NEUVILLE;35250
1360;BAGUER MORVAN;35120
1361;BAILLE;35460
1362;BAIN DE BRETAGNE;35470
1363;BAINS SUR OUST;35600
1364;BAULON;35580
1365;BEDEE;35137
1366;LA BOSSE DE BRETAGNE;35320
1367;BREAL SOUS MONTFORT;35310
1368;BRIELLES;35370
1369;CAMPEL;35330
1370;LA CHAPELLE CHAUSSEE;35630
1371;LA CHAPELLE DES FOUGERETZ;35520
1372;LA CHAPELLE DU LOU DU LAC;35360
1373;CHATEAUBOURG;35220
1374;CHELUN;35640
1375;CHERRUEIX;35120
1376;COMBLESSAC;35330
1377;COMBOURG;35270
1378;CUGUEN;35270
1379;DOMALAIN;35680
1380;EPINIAC;35120
1381;ETRELLES;35370
1382;GENNES SUR SEICHE;35370
1383;GEVEZE;35850
1384;GUICHEN;35580
1385;GUIGNEN;35580
1386;LAIGNELET;35133
1387;LANGOUET;35630
1388;MAXENT;35380
1389;MELESSE;35520
1390;LA MEZIERE;35520
1391;MINIAC MORVAN;35540
1392;MONTAUTOUR;35210
1393;MONTREUIL LE GAST;35520
1394;MONTREUIL SOUS PEROUSE;35500
1395;MOULINS;35680
1396;MOUTIERS;35130
1397;NOYAL SUR VILAINE;35530
1398;PIPRIAC;35550
1399;PLESDER;35720
1400;PRINCE;35210
1401;LANQUES SUR ROGNON;52800
1402;LATRECEY ORMOY SUR AUBE;52120
1403;LATRECEY ORMOY SUR AUBE;52120
1404;LEZEVILLE;52230
1405;MAISONCELLES;52240
1406;MAIZIERES SUR AMANCE;52500
1407;MANOIS;52700
1408;MARAC;52260
1409;MARDOR;52200
1410;MARNAY SUR MARNE;52800
1411;MATHONS;52300
1412;MERREY;52240
1413;MOESLAINS;52100
1414;VAL DE MEUSE;52140
1415;VAL DE MEUSE;52140
1416;MORANCOURT;52110
1417;MORIONVILLIERS;52700
1418;MUSSEY SUR MARNE;52300
1419;NEUILLY SUR SUIZE;52000
1420;NEUVELLE LES VOISEY;52400
1421;NOGENT;52800
1422;NOIDANT LE ROCHEUX;52200
1423;NULLY;52110
1424;LE PAILLY;52600
1425;PARNOY EN BASSIGNY;52400
1426;PARNOY EN BASSIGNY;52400
1427;PEIGNEY;52200
1428;PERROGNEY LES FONTAINES;52160
1429;POINSENOT;52160
1430;PRASLAY;52160
1431;RACHECOURT SUZEMONT;52130
1432;RIAUCOURT;52000
1433;RIMAUCOURT;52700
1434;RIZAUCOURT BUCHEY;52330
1435;ROCHETAILLEE;52210
1436;ROMAIN SUR MEUSE;52150
1437;ROUGEUX;52500
1438;RUPT;52300
1439;ST BLIN;52700
1440;ST BROINGT LE BOIS;52190
1441;ST CIERGUES;52200
1442;ST THIEBAULT;52150
1443;ST URBAIN MACONCOURT;52300
1444;SERQUEUX;52400
1445;SUZANNECOURT;52300
1446;THILLEUX;52220
1447;TREMILLY;52110
1448;TROISFONTAINES LA VILLE;52130
1449;TROISFONTAINES LA VILLE;52130
1450;TROISFONTAINES LA VILLE;52130
1451;VAILLANT;52160
1452;VALLEROY;52500
1453;VAUX SUR BLAISE;52130
1454;VECQUEVILLE;52300
1455;VERSEILLES LE BAS;52250
1456;VESAIGNES SOUS LAFAUCHE;52700
1457;VESAIGNES SUR MARNE;52800
1458;VILLEGUSIEN LE LAC;52190
1459;VILLIERS EN LIEU;52100
1460;VILLIERS LE SEC;52000
1461;VIVEY;52160
1462;VONCOURT;52500
1463;AMBRIERES LES VALLEES;53300
1464;AVERTON;53700
1465;BLANDOUET;53270
1466;BRECE;53120
1467;LE BURET;53170
1468;CHALONS DU MAINE;53470
1469;CHAMPFREMONT;53370
1470;LA CHAPELLE CRAONNAISE;53230
1471;CHEMAZE;53200
1472;CHEVAIGNE DU MAINE;53250
1473;CONTEST;53100
1474;COSSE LE VIVIEN;53230
1475;LA CROPTE;53170
1476;DAON;53200
1477;DESERTINES;53190
1478;EPINEUX LE SEGUIN;53340
1479;EVRON;53600
1480;FORCE;53260
1481;LE GENEST ST ISLE;53940
1482;GENNES SUR GLAIZE;53200
1483;GORRON;53120
1484;LA GRAVELLE;53410
1485;GRAZAY;53440
1486;LE HORPS;53640
1487;IZE;53160
1488;JAVRON LES CHAPELLES;53250
1489;JUVIGNE;53380
1490;LANDIVY;53190
1491;LAUBRIERES;53540
1492;LIGNIERES ORGERES;53140
1493;LIGNIERES ORGERES;53140
1494;MAISONCELLES DU MAINE;53170
1495;MARCILLE LA VILLE;53440
1496;MONTREUIL POULAY;53640
1497;MOULAY;53100
1498;LE PAS;53300
1499;POMMERIEUX;53400
1500;PORT BRILLET;53410
1501;BOUILLY EN GATINAIS;45300
1502;BOUZONVILLE AUX BOIS;45300
1503;BUCY LE ROI;45410
1504;BUCY ST LIPHARD;45140
1505;CEPOY;45120
1506;CERNOY EN BERRY;45360
1507;CESARVILLE DOSSAINVILLE;45300
1508;CHALETTE SUR LOING;45120
1509;CHAMBON LA FORET;45340
1510;CHAMPOULET;45420
1511;CHANTECOQ;45320
1512;LA CHAPELLE ST MESMIN;45380
1513;CHAPELON;45270
1514;LE CHARME;45230
1515;CHATEAUNEUF SUR LOIRE;45110
1516;CHATENOY;45260
1517;CHATILLON COLIGNY;45230
1518;CHATILLON LE ROI;45480
1519;CHEVILLY;45520
1520;CORTRAT;45700
1521;COURTEMAUX;45320
1522;DONNERY;45450
1523;DRY;45370
1524;ECHILLEUSES;45390
1525;ERCEVILLE;45480
1526;LA FERTE ST AUBIN;45240
1527;FLEURY LES AUBRAIS;45400
1528;FONTENAY SUR LOING;45210
1529;GEMIGNY;45310
1530;GIEN;45500
1531;GIROLLES;45120
1532;GIVRAINES;45300
1533;GUIGNEVILLE;45300
1534;GY LES NONAINS;45220
1535;LE MALESHERBOIS;45330
1536;MARDIE;45430
1537;MEZIERES EN GATINAIS;45270
1538;MONTEREAU;45260
1539;MONTIGNY;45170
1540;NEVOY;45500
1541;ONDREVILLE SUR ESSONNE;45390
1542;ORLEANS;45100
1543;OUSSON SUR LOIRE;45250
1544;OUZOUER DES CHAMPS;45290
1545;OUZOUER SOUS BELLEGARDE;45270
1546;PANNECIERES;45300
1547;PANNES;45700
1548;PITHIVIERS;45300
1549;PREFONTAINES;45490
1550;PRESNOY;45260
1551;QUIERS SUR BEZONDE;45270
1552;RAMOULU;45300
1553;ST AIGNAN LE JAILLARD;45600
1554;ST FIRMIN DES BOIS;45220
1555;ST FLORENT;45600
1556;ST HILAIRE LES ANDRESIS;45320
1557;ST HILAIRE ST MESMIN;45160
1558;ST JEAN DE BRAYE;45800
1559;ST JEAN DE LA RUELLE;45140
1560;ST JEAN LE BLANC;45650
1561;ST PERE SUR LOIRE;45600
1562;SERMAISES;45300
1563;SOLTERRE;45700
1564;SULLY LA CHAPELLE;45450
1565;THIMORY;45260
1566;THORAILLES;45210
1567;TIGY;45510
1568;VIGLAIN;45600
1569;VILLEMURLIN;45600
1570;ALVIGNAC;46500
1571;ANGLARS NOZAC;46300
1572;BEAUREGARD;46260
1573;BELFORT DU QUERCY;46230
1574;BELMONT STE FOI;46230
1575;BOISSIERES;46150
1576;LE BOULVE;46800
1577;LE BOUYSSOU;46120
1578;BRETENOUX;46130
1579;CABRERETS;46330
1580;CADRIEU;46160
1581;CAILLAC;46140
1582;CALAMANE;46150
1583;CAMBOULIT;46100
1584;CAMBURAT;46100
1585;CARDAILLAC;46100
1586;CARNAC ROUFFIAC;46140
1587;CASTELNAU MONTRATIER;46170
1588;CAVAGNAC;46110
1589;CIEURAC;46230
1590;CONCOTS;46260
1591;CREGOLS;46330
1592;ESCLAUZELS;46090
1593;ST PAUL FLAUGNAC;46170
1594;FRAYSSINET;46310
1595;FRONTENAC;46160
1596;GOURDON;46300
1597;GRAMAT;46500
1598;GREZES;46320
1599;ISSEPTS;46320
1600;COEUR DE CAUSSE;46240
1601;ST JULIEN DU PINET;43200
1602;ST LAURENT CHABREUGES;43100
1603;ST PAL DE SENOUIRE;43160
1604;ST PAUL DE TARTAS;43420
1605;ST PRIVAT DU DRAGON;43380
1606;STE SIGOLENE;43600
1607;SALETTES;43150
1608;SEMBADEL;43160
1609;SENEUJOLS;43510
1610;TENCE;43190
1611;VALS PRES LE PUY;43750
1612;VERGEZAC;43320
1613;VERNASSAL;43270
1614;LE VERNET;43320
1615;VEZEZOUX;43390
1616;VIELPRAT;43490
1617;AIGREFEUILLE SUR MAINE;44140
1618;ASSERAC;44410
1619;AVESSAC;44460
1620;BOUAYE;44830
1621;BRAINS;44830
1622;CAMPBON;44750
1623;CARQUEFOU;44470
1624;CHEIX EN RETZ;44640
1625;CONQUEREUIL;44290
1626;COUERON;44220
1627;LE CROISIC;44490
1628;FERCE;44660
1629;LE GAVRE;44130
1630;GRAND AUVERNE;44520
1631;GUEMENE PENFAO;44290
1632;HERBIGNAC;44410
1633;ISSE;44520
1634;JOUE SUR ERDRE;44440
1635;LEGE;44650
1636;LIGNE;44850
1637;MARSAC SUR DON;44170
1638;MONTRELAIS;44370
1639;MOUZEIL;44850
1640;NANTES;44000
1641;NOTRE DAME DES LANDES;44130
1642;ORVAULT;44700
1643;OUDON;44521
1644;PIRIAC SUR MER;44420
1645;LA PLAINE SUR MER;44770
1646;PLESSE;44630
1647;PONT ST MARTIN;44860
1648;PORNICHET;44380
1649;QUILLY;44750
1650;REZE;44400
1651;SAFFRE;44390
1652;STE ANNE SUR BRIVET;44160
1653;ST COLOMBAN;44310
1654;ST GILDAS DES BOIS;44530
1655;ST HILAIRE DE CLISSON;44190
1656;ST JEAN DE BOISEAU;44640
1657;ST JULIEN DE CONCELLES;44450
1658;ST NICOLAS DE REDON;44460
1659;ST PHILBERT DE GRAND LIEU;44310
1660;ST SULPICE DES LANDES;44540
1661;LES SORINIERES;44840
1662;SUCE SUR ERDRE;44240
1663;TEILLE;44440
1664;LES TOUCHES;44390
1665;TRANS SUR ERDRE;44440
1666;TREILLIERES;44119
1667;LOIREAUXENCE;44370
1668;VAY;44170
1669;ATTRAY;45170
1670;AUDEVILLE;45300
1671;AUTRY LE CHATEL;45500
1672;BACCON;45130
1673;BARVILLE EN GATINAIS;45340
1674;BATILLY EN GATINAIS;45340
1675;BEAUCHAMPS SUR HUILLARD;45270
1676;BOIGNY SUR BIONNE;45760
1677;BOISMORAND;45290
1678;BOISMORAND;45290
1679;BRIARRES SUR ESSONNE;45390
1680;LA CHAPELLE ST SEPULCRE;45210
1681;LA CHAPELLE SUR AVEYRON;45230
1682;CHATEAU RENARD;45220
1683;CHEVRY SOUS LE BIGNON;45210
1684;LES CHOUX;45290
1685;CLERY ST ANDRE;45370
1686;COINCES;45310
1687;COMBLEUX;45800
1688;LA COUR MARIGNY;45260
1689;COURTEMPIERRE;45490
1690;COURTENAY;45320
1691;CROTTES EN PITHIVERAIS;45170
1692;CROTTES EN PITHIVERAIS;45170
1693;DAMMARIE EN PUISAYE;45420
1694;DAMMARIE SUR LOING;45230
1695;DORDIVES;45680
1696;DOUCHY MONTCORBON;45220
1697;EGRY;45340
1698;EPIEDS EN BEAUCE;45130
1699;FERRIERES EN GATINAIS;45210
1700;FOUCHEROLLES;45320
1701;MONTAUBAN;82000
1702;MONTEILS;82300
1703;MONTJOI;82400
1704;NEGREPELISSE;82800
1705;PUYLAGARDE;82160
1706;ST ANTONIN NOBLE VAL;82140
1707;ST CLAIR;82400
1708;ST NICOLAS DE LA GRAVE;82210
1709;ST PAUL D ESPIS;82400
1710;ST PROJET;82160
1711;SISTELS;82340
1712;VALEILLES;82150
1713;VERFEIL;82330
1714;BAGNOLS EN FORET;83600
1715;BANDOL;83150
1716;CAMPS LA SOURCE;83170
1717;LE CANNET DES MAURES;83340
1718;CARNOULES;83660
1719;LE CASTELLET;83330
1720;CHATEAUDOUBLE;83300
1721;CHATEAUVIEUX;83840
1722;CLAVIERS;83830
1723;CORRENS;83570
1724;LA CRAU;83260
1725;CUERS;83390
1726;FORCALQUEIRET;83136
1727;FREJUS;83600
1728;GINASSERVIS;83560
1729;HYERES;83400
1730;HYERES;83400
1731;MOISSAC BELLEVUE;83630
1732;MONTAUROUX;83440
1733;PIGNANS;83790
1734;PONTEVES;83670
1735;PUGET VILLE;83390
1736;LE REVEST LES EAUX;83200
1737;RIANS;83560
1738;RIBOUX;13780
1739;ST CYR SUR MER;83270
1740;ST PAUL EN FORET;83440
1741;ST RAPHAEL;83530
1742;ST TROPEZ;83990
1743;ST ZACHARIE;83640
1744;SANARY SUR MER;83110
1745;SILLANS LA CASCADE;83690
1746;SOLLIES VILLE;83210
1747;TANNERON;83440
1748;TOURRETTES;83440
1749;VARAGES;83670
1750;LA VERDIERE;83560
1751;ST MANDRIER SUR MER;83430
1752;ALTHEN DES PALUDS;84210
1753;APT;84400
1754;LA BASTIDONNE;84120
1755;BEDARRIDES;84370
1756;BEDOIN;84410
1757;BONNIEUX;84480
1758;CHATEAUNEUF DU PAPE;84230
1759;CRILLON LE BRAVE;84410
1760;FLASSAN;84410
1761;GRILLON;84600
1762;L ISLE SUR LA SORGUE;84800
1763;LAGARDE D APT;84400
1764;LAGARDE PAREOL;84290
1765;MALAUCENE;84340
1766;MALEMORT DU COMTAT;84570
1767;METHAMIS;84570
1768;MODENE;84330
1769;MORIERES LES AVIGNON;84310
1770;PERNES LES FONTAINES;84210
1771;PEYPIN D AIGUES;84240
1772;LE PONTET;84130
1773;SABLET;84110
1774;ST HIPPOLYTE LE GRAVEYRON;84330
1775;SARRIANS;84260
1776;SAUMANE DE VAUCLUSE;84800
1777;SEGURET;84110
1778;SIVERGUES;84400
1779;SUZETTE;84190
1780;VELLERON;84740
1781;VITROLLES EN LUBERON;84240
1782;L AIGUILLON SUR MER;85460
1783;AUBIGNY LES CLOUZEAUX;85430
1784;AUZAY;85200
1785;AVRILLE;85440
1786;BARBATRE;85630
1787;BELLEVIGNY;85170
1788;BOURNEAU;85200
1789;LA CAILLERE ST HILAIRE;85410
1790;CEZAIS;85410
1791;CHAILLE LES MARAIS;85450
1792;LA CHAIZE LE VICOMTE;85310
1793;CHALLANS;85300
1794;CHAMPAGNE LES MARAIS;85450
1795;CHATEAUNEUF;85710
1796;CHAUCHE;85140
1797;COEX;85220
1798;LA COPECHAGNIERE;85260
1799;CURZON;85540
1800;LES EPESSES;85590
1801;QUEBRIAC;35190
1802;REDON;35600
1803;RENAC;35660
1804;ROZ LANDRIEUX;35120
1805;ST ARMEL;35230
1806;ST AUBIN D AUBIGNE;35250
1807;ST BRIEUC DES IFFS;35630
1808;STE COLOMBE;35134
1809;ST GANTON;35550
1810;ST GEORGES DE REINTEMBAULT;35420
1811;ST JEAN SUR VILAINE;35220
1812;ST LUNAIRE;35800
1813;ST MALO;35400
1814;ST MALO DE PHILY;35480
1815;ST MARC LE BLANC;35460
1816;ST PERN;35190
1817;ST REMY DU PLAIN;35560
1818;ST SEGLIN;35330
1819;ST SULPICE DES LANDES;35390
1820;ST THURIAL;35310
1821;ST UNIAC;35360
1822;SENS DE BRETAGNE;35490
1823;TALENSAC;35160
